SNo,Date,Symbol,Segment,EntryAt,Signal,Rate,QTY,TGT,SL,Cycle,ExitAt,Closure,ExitRate,Open,High,Low,Close,PP,PR,PS,NewPR,NewPS,LowWick,UpWick,Body,CandleColor,CandleType,SumBody,SMA21,SumClose,AlgoName,TSLFlag
50,25-01-2023,BHARTIARTL,NSECM,12.04.03,SELL,770.75,130,762.4259,776.160665,169,12.30.03,SL,nil,770.4,770.9,770.4,770.85,772.5697239,780.9134769,764.2259708,,762.4259,,,,,,,,,Algo1.1,
51,25-01-2023,ADANIPORTS,NSECM,13.28.03,SELL,718.1125,139,710.356885,723.1536498,253,13.34.04,SL,nil,718.6,718.6,717.65,718.1,719.8758893,727.6505489,712.1012297,,710.356885,,,,,,,,,Algo1.1,
52,27-01-2023,JSWSTEEL,NSECM,09.51.03,SELL,723.2875,138,715.475995,728.3649783,29,10.17.02,TGT,nil,724.45,724.45,722.8,722.95,724.7942529,732.6220308,716.9664749,,715.475995,,,,,,,,,Algo1.1,
53,27-01-2023,BHARTIARTL,NSECM,10.19.03,BUY,771.35,130,779.68058,765.935123,57,15.18.03,EXIT,774.35,770.7,771.6,770.6,771.6,769.6061404,777.9178867,761.294394,779.68058,,,,,,,,,,Algo1.1,
54,30-01-2023,BHARTIARTL,NSECM,10.12.04,BUY,768.8125,130,777.115675,763.4154363,57,15.18.05,EXIT,770.05,768.35,769,768.35,768.95,766.9263158,775.20912,758.6435116,777.115675,,,,,,,,,,Algo1.1,
55,30-01-2023,LUPIN,NSECM,13.57.05,SELL,736.9125,136,728.953845,742.0856258,281,15.18.05,EXIT,734.05,737.25,737.35,736.7,736.8,738.6309015,746.6081153,730.6536878,,728.953845,,,,,,,,,Algo1.1,
56,31-01-2023,TATACONSUM,NSECM,11.36.08,SELL,727.9,137,720.03868,733.009858,141,15.18.04,EXIT,730,728.45,728.6,727.6,727.7,729.6393617,737.5194668,721.7592566,,720.03868,,,,,,,,,Algo1.1,
57,31-01-2023,BHARTIARTL,NSECM,11.36.09,BUY,773.8,129,782.15704,768.367924,141,15.18.04,EXIT,771.1,773.85,774.1,773.6,773.75,771.9952719,780.3328208,763.6577229,782.15704,,,,,,,,,,Algo1.1,
58,01-02-2023,CHOLAFIN,NSECM,10.40.02,SELL,759.4125,132,751.210845,764.7435758,85,11.21.01,TGT,nil,757.8,760,757.65,760,762.0390196,770.269041,753.8089982,,751.210845,,,,,,,,,Algo1.1,
59,01-02-2023,TATACONSUM,NSECM,11.08.03,BUY,742.725,135,750.74643,737.5110705,113,13.42.02,SL,nil,742.35,743.2,742.2,742.75,740.9454277,748.9476383,732.9432171,750.74643,,,,,,,,,,Algo1.1,
60,01-02-2023,BHARTIARTL,NSECM,13.28.02,SELL,776.775,129,768.38583,782.2279605,253,13.43.02,TGT,nil,777,777.15,776.45,776.75,778.7019104,787.111891,770.2919298,,768.38583,,,,,,,,,Algo1.1,
61,02-02-2023,TATACONSUM,NSECM,10.16.02,SELL,734.7875,136,726.851795,739.9457083,57,11.02.03,SL,nil,735,735.15,734.6,734.7,736.4073099,744.3605089,728.454111,,726.851795,,,,,,,,,Algo1.1,
62,02-02-2023,PVR,NSECM,11.40.03,SELL,1679.15,129,1670.75425,1684.607238,57,11.54.02,SL,nil,1679.55,1679.9,1678.4,1679.15,1680.951418,1689.356176,1672.546661,,1670.75425,,,,,,,,,Algo1.1,
63,02-02-2023,BHARTIARTL,NSECM,10.16.02,SELL,773.2,130,764.84944,778.627864,113,11.56.07,SL,nil,773.35,773.4,773,773.2,774.954386,783.3238933,766.5848786,,764.84944,,,,,,,,,Algo1.1,
64,02-02-2023,JSWSTEEL,NSECM,13.04.03,SELL,727.475,60,719.61827,732.5818745,141,14.14.02,SL,nil,727.45,728.2,726.5,727.6,729.5122222,737.3909542,721.6334902,,719.61827,,,,,,,,,Algo1.1,
65,02-02-2023,TVSMOTOR,NSECM,14.29.02,SELL,997.1125,137,986.343685,1004.11223,225,14.46.02,SL,nil,997.45,997.45,997,997,998.9964941,1009.785656,988.2073319,,986.343685,,,,,,,,,Algo1.1,
66,02-02-2023,CHOLAFIN,NSECM,11.12.02,BUY,766.775,100,775.05617,761.3922395,309,14.47.02,TGT,nil,766.9,767.6,766.5,766.5,764.6792035,772.9377389,756.4206681,775.05617,,,,,,,,,,Algo1.1,
67,03-02-2023,PVR,NSECM,10.41.04,SELL,1693.8375,142,1685.368313,1699.342472,29,10.45.03,SL,nil,1692.6,1694.45,1692,1694.45,1696.47549,1704.957868,1687.993113,,1685.368313,,,,,,,,,Algo1.1,
68,03-02-2023,BHARTIARTL,NSECM,11.09.03,BUY,786.2875,135,794.779405,780.7677618,57,11.30.03,SL,nil,786.85,786.9,785.85,786.2,784.599705,793.0733818,776.1260282,794.779405,,,,,,,,,,Algo1.1,
69,03-02-2023,UPL,NSECM,09.45.04,BUY,706.325,59,713.95331,701.3665985,85,14.06.03,TGT,nil,706.5,706.6,705.9,706.4,704.5344828,712.1434552,696.9255103,713.95331,,,,,,,,,,Algo1.1,
70,03-02-2023,LUPIN,NSECM,10.13.03,SELL,739.325,127,731.34029,744.5150615,113,15.18.03,EXIT,739,739.35,739.4,739.1,739.4,741.2921053,749.29806,733.2861505,,731.34029,,,,,,,,,Algo1.1,
71,03-02-2023,JSWSTEEL,NSECM,12.33.03,BUY,727.8375,137,735.698145,722.7280808,197,15.18.03,EXIT,732.2,727.35,728,727.35,728,726.1997462,734.0427035,718.3567889,735.698145,,,,,,,,,,Algo1.1,
72,06-02-2023,CHOLAFIN,NSECM,10.40.02,BUY,773.2125,127,781.563195,767.7845483,57,11.47.02,SL,nil,773.15,773.5,772.95,773.2,771.3766667,779.7075347,763.0457987,781.563195,,,,,,,,,,Algo1.1,
73,06-02-2023,TATACONSUM,NSECM,13.56.02,BUY,730.075,141,737.95981,724.9498735,57,15.18.02,EXIT,730,730.5,730.9,729.8,729.8,727.9647687,735.8267882,720.1027492,737.95981,,,,,,,,,,Algo1.1,
74,06-02-2023,BHARTIARTL,NSECM,10.12.05,SELL,786.5,129,778.0058,792.02123,85,15.18.03,EXIT,789.5,786.7,786.7,786.4,786.45,788.1070175,796.6185733,779.5954618,,778.0058,,,,,,,,,Algo1.1,
75,06-02-2023,UPL,NSECM,10.12.05,BUY,707.65,137,715.29262,702.682297,281,15.18.03,EXIT,714.3,707.5,707.7,707.5,707.7,706.0596491,713.6850933,698.4342049,715.29262,,,,,,,,,,Algo1.1,
76,07-02-2023,TATACONSUM,NSECM,10.40.05,SELL,725.6875,134,717.850075,730.7818263,57,11.12.03,SL,nil,725.9,726,725.35,725.7,727.3017647,735.1566238,719.4469056,,717.850075,,,,,,,,,Algo1.1,
77,07-02-2023,CHOLAFIN,NSECM,12.32.04,SELL,782.625,138,774.17265,788.1190275,85,13.45.02,TGT,nil,783,783,782.3,782.6,784.3690355,792.8402211,775.8978499,,774.17265,,,,,,,,,Algo1.1,
78,07-02-2023,BHARTIARTL,NSECM,14.24.03,BUY,790.5,134,799.0374,784.95069,85,15.15.03,SL,nil,790.55,790.75,790.05,790.6,788.8781014,797.3979849,780.3582179,799.0374,,,,,,,,,,Algo1.1,
79,07-02-2023,BHARATFORG,NSECM,13.57.02,SELL,865.5125,114,856.164965,871.5883978,113,15.18.02,EXIT,867.5,866.45,866.45,865,865.3,867.1597272,876.5250522,857.7944021,,856.164965,,,,,,,,,Algo1.1,
80,07-02-2023,AXISBANK,NSECM,11.08.02,SELL,878.9375,128,869.444975,885.1076413,197,15.18.02,EXIT,878.65,878.5,879.15,878.5,879.05,881.0528024,890.5681726,871.5374321,,869.444975,,,,,,,,,Algo1.1,
81,07-02-2023,LUPIN,NSECM,10.40.05,BUY,746.45,116,754.51166,741.209921,281,15.18.03,EXIT,751,746.5,746.6,746,746.6,744.655098,752.6973731,736.612823,754.51166,,,,,,,,,,Algo1.1,
82,07-02-2023,SBICARD,NSECM,10.12.03,SELL,747.5,127,739.427,752.74745,309,15.18.03,EXIT,751.65,747.15,747.65,747.15,747.6,749.3146199,757.4072178,741.222022,,739.427,,,,,,,,,Algo1.1,
83,08-02-2023,TVSMOTOR,NSECM,09.45.03,BUY,1052.1125,95,1060.350541,1046.181111,29,10.44.03,SL,nil,1051.8,1052.4,1051.55,1052.25,1050.598851,1058.82504,1042.372662,1060.350541,,,,,,,,,,Algo1.1,
84,08-02-2023,HCLTECH,NSECM,10.12.02,SELL,1140.05,88,1131.123409,1146.477146,57,11.25.03,SL,nil,1140,1140.25,1139.95,1140,1141.866082,1150.806893,1132.92527,,1131.123409,,,,,,,,,Algo1.1,
85,08-02-2023,TECHM,NSECM,10.40.03,BUY,1012.7875,59,1020.717626,1007.077809,57,11.25.03,TGT,nil,1013.55,1013.55,1012.5,1012.55,1010.776863,1018.691246,1002.86248,1020.717626,,,,,,,,,,Algo1.1,
86,08-02-2023,PVR,NSECM,10.12.02,BUY,1688.4375,99,1701.657966,1678.918765,85,13.32.02,TGT,nil,1688,1688.7,1687.65,1688.7,1685.694737,1698.893727,1672.495747,1701.657966,,,,,,,,,,Algo1.1,
87,08-02-2023,TATACONSUM,NSECM,11.36.02,SELL,721.8875,139,714.091115,727.5008972,141,15.18.02,EXIT,724.4,722,722,721.75,721.9,723.5841608,731.3988697,715.7694518,,714.091115,,,,,,,,,Algo1.1,
88,08-02-2023,CHOLAFIN,NSECM,14.24.02,BUY,796.9125,156,805.519155,790.7157084,225,15.18.02,EXIT,796.4,796.85,797.05,796.8,796.9,795.0966019,803.6836452,786.5095586,805.519155,,,,,,,,,,Algo1.1,
89,08-02-2023,AXISBANK,NSECM,14.24.03,SELL,873.4875,125,864.053835,880.2797388,309,15.18.02,EXIT,872.1,873.6,873.7,873.25,873.5,875.7357066,885.1936522,866.2777609,,864.053835,,,,,,,,,Algo1.1,
90,08-02-2023,IRCTC,NSECM,13.00.02,BUY,640.3,114,647.21524,635.3210272,309,15.18.03,EXIT,641.15,640,640.4,640,640.4,638.748963,645.6474518,631.8504742,647.21524,,,,,,,,,,Algo1.1,
91,09-02-2023,PVR,NSECM,10.12.02,BUY,1672.225,60,1685.318522,1662.797664,57,10.28.02,TGT,nil,1671,1672.9,1671,1672.5,1670.112865,1683.189849,1657.035882,1685.318522,,,,,,,,,,Algo1.1,
92,09-02-2023,VBL,NSECM,10.40.03,SELL,1301.1,140,1290.912387,1308.435081,57,11.37.02,TGT,nil,1301.4,1301.4,1301,1301,1303.467255,1313.673404,1293.261106,,1290.912387,,,,,,,,,Algo1.1,
93,09-02-2023,LUPIN,NSECM,11.36.01,BUY,779.75,77,788.1713,773.686664,85,13.38.02,SL,nil,779.4,780,779.4,779.8,778.156383,786.5604719,769.752294,788.1713,,,,,,,,,,Algo1.1,
94,09-02-2023,UPL,NSECM,10.12.02,SELL,715.3125,125,707.587125,720.87477,141,13.51.03,SL,nil,715.8,716.1,714.65,715.25,716.8722222,724.6144422,709.1300022,,707.587125,,,,,,,,,Algo1.1,
95,09-02-2023,TVSMOTOR,NSECM,13.01.02,SELL,1043.1875,128,1035.019342,1049.068574,141,15.04.02,SL,nil,1043,1043.25,1043,1043.25,1045.213704,1053.397727,1037.02968,,1035.019342,,,,,,,,,Algo1.1,
96,09-02-2023,BHARATFORG,NSECM,13.01.02,SELL,866.6125,116,857.253085,873.3512788,169,15.18.01,EXIT,869.05,866.5,866.95,866.5,866.5,868.2540741,877.6312181,858.8769301,,857.253085,,,,,,,,,Algo1.1,
97,09-02-2023,CHOLAFIN,NSECM,11.36.01,BUY,797.7375,138,806.353065,791.5342932,169,15.18.01,EXIT,795.95,797.7,798,797.55,797.7,795.9878251,804.5844936,787.3911565,806.353065,,,,,,,,,,Algo1.1,
98,09-02-2023,AXISBANK,NSECM,12.04.02,SELL,864.9875,87,855.645635,871.7136428,197,15.18.01,EXIT,868.7,864.95,865.2,864.75,865,867.1954635,876.5611745,857.8297525,,855.645635,,,,,,,,,Algo1.1,
99,09-02-2023,JSWSTEEL,NSECM,12.04.02,SELL,726.675,88,718.82691,732.3256248,197,15.18.02,EXIT,724.15,726.55,726.85,726.25,726.8,728.6727811,736.5424471,720.803115,,718.82691,,,,,,,,,Algo1.1,
100,09-02-2023,HCLTECH,NSECM,12.32.02,BUY,1147.925,115,1156.913253,1141.453458,225,15.18.02,EXIT,1146.35,1147.8,1148,1147.7,1148,1146.231895,1155.206891,1137.256899,1156.913253,,,,,,,,,,Algo1.1,
101,09-02-2023,SBICARD,NSECM,13.28.02,BUY,758.7625,96,766.957135,752.8623628,225,15.18.02,EXIT,757.55,758.95,759,758.45,758.8,757.0418972,765.2179497,748.8658447,766.957135,,,,,,,,,,Algo1.1,
102,09-02-2023,ICICIGI,NSECM,12.45.03,BUY,1132.6875,132,1141.556443,1126.301861,253,15.18.02,EXIT,1135,1132.45,1132.9,1132.45,1132.7,1130.871912,1139.726639,1122.017185,1141.556443,,,,,,,,,,Algo1.1,
103,10-02-2023,JSWSTEEL,NSECM,10.53.07,SELL,714.1875,115,706.474275,719.741022,29,12.22.03,SL,nil,714,714.55,713.2,714.5,716.1631373,723.8976991,708.4285754,,706.474275,,,,,,,,,Algo1.1,
104,10-02-2023,PVR,NSECM,09.57.03,SELL,1700.7375,59,1687.420725,1710.325578,29,12.33.02,SL,nil,1702,1702.35,1699.6,1700.5,1702.925287,1716.259192,1689.591382,,1687.420725,,,,,,,,,Algo1.1,
105,10-02-2023,BHARATFORG,NSECM,10.53.04,BUY,870.7625,138,880.166735,863.9914508,57,12.36.02,TGT,nil,870.35,870.9,870.35,870.9,868.6896078,878.0714556,859.3077601,880.166735,,,,,,,,,,Algo1.1,
106,10-02-2023,HCLTECH,NSECM,10.53.06,SELL,1118.95,115,1110.188622,1125.258193,85,12.44.03,TGT,nil,1119.4,1119.4,1118.5,1118.95,1120.654902,1129.42963,1111.880174,,1110.188622,,,,,,,,,Algo1.1,
107,10-02-2023,TECHM,NSECM,10.53.07,BUY,1010.4875,89,1018.399617,1004.790776,85,14.03.03,TGT,nil,1010.5,1010.75,1010.3,1010.45,1008.678039,1016.575988,1000.78009,1018.399617,,,,,,,,,,Algo1.1,
108,10-02-2023,ICICIGI,NSECM,12.18.03,BUY,1144.15,140,1153.108695,1137.69974,85,15.11.03,TGT,nil,1144.1,1144.3,1144.1,1144.1,1142.053649,1150.995929,1133.111369,1153.108695,,,,,,,,,,Algo1.1,
109,10-02-2023,TATACONSUM,NSECM,11.21.02,BUY,724.125,99,731.94555,718.494204,85,15.18.04,EXIT,726.65,724.15,724.2,724,724.15,722.4507375,730.2532054,714.6482695,731.94555,,,,,,,,,,Algo1.1,
110,10-02-2023,AXISBANK,NSECM,09.57.02,BUY,869.8,138,879.19384,863.0364352,113,15.18.04,EXIT,867.5,868.8,870.95,868.75,869.75,867.6833333,877.0543133,858.3123533,879.19384,,,,,,,,,,Algo1.1,
111,10-02-2023,BHARTIARTL,NSECM,12.17.03,BUY,767.1,130,775.38468,761.1350304,169,15.18.04,EXIT,772,766.75,767.25,766.65,767.25,765.5135108,773.7810568,757.2459649,775.38468,,,,,,,,,,Algo1.1,
112,10-02-2023,UPL,NSECM,10.25.03,BUY,724.9625,87,732.792095,719.3251916,169,15.18.04,EXIT,727.7,724.9,725.2,724.45,725.1,723.2459064,731.0569622,715.4348506,732.792095,,,,,,,,,,Algo1.1,
113,13-02-2023,PVR,NSECM,11.15.05,SELL,1694.425,129,1681.157652,1703.97749,57,14.24.07,TGT,nil,1694.55,1694.55,1694.35,1694.4,1696.375811,1709.658434,1683.093189,,1681.157652,,,,,,,,,Algo1.1,
114,13-02-2023,CHOLAFIN,NSECM,10.18.04,SELL,776.8375,59,768.447655,782.8781884,113,15.16.05,TGT,nil,776.5,777,776.35,777,778.7415205,787.1519289,770.331112,,768.447655,,,,,,,,,Algo1.1,
115,13-02-2023,BHARATFORG,NSECM,12.38.04,SELL,892.3625,90,882.724985,899.3015108,169,15.18.05,EXIT,889.65,890.15,893.1,890.15,893.1,894.9683587,904.634017,885.3027004,,882.724985,,,,,,,,,Algo1.1,
116,13-02-2023,AXISBANK,NSECM,14.30.05,SELL,859.675,134,850.39051,866.3598328,169,15.18.06,EXIT,858.7,859.6,859.95,859.45,859.65,861.96726,871.2765064,852.6580136,,850.39051,,,,,,,,,Algo1.1,
117,13-02-2023,HCLTECH,NSECM,12.10.04,BUY,1112.6125,112,1121.324256,1106.340036,197,15.18.06,EXIT,1113.15,1112.4,1112.95,1112,1112.75,1110.917258,1119.615741,1102.218776,1121.324256,,,,,,,,,,Algo1.1,
118,13-02-2023,TECHM,NSECM,14.02.05,SELL,1002.8125,87,994.9604781,1008.465956,197,15.18.07,EXIT,1002.65,1003.1,1003.1,1002.45,1002.85,1004.665243,1012.531772,996.7987143,,994.9604781,,,,,,,,,Algo1.1,
119,13-02-2023,SBICARD,NSECM,12.10.04,SELL,748.4625,100,740.379105,754.2825444,281,15.18.07,EXIT,742.5,748.5,748.65,747.9,748.65,750.621499,758.7282112,742.5147868,,740.379105,,,,,,,,,Algo1.1,
120,13-02-2023,ICICIGI,NSECM,12.42.04,SELL,1146.925,116,1137.944577,1153.390904,309,15.18.07,EXIT,1144.65,1147.25,1147.3,1146.8,1146.8,1148.703384,1157.697732,1139.709037,,1137.944577,,,,,,,,,Algo1.1,
121,14-02-2023,VBL,NSECM,10.40.04,BUY,1266.975,79,1276.895414,1259.832302,85,10.50.04,SL,nil,1266.8,1267.3,1266,1267.3,1265.332745,1275.2403,1255.42519,1276.895414,,,,,,,,,,Algo1.1,
122,14-02-2023,TVSMOTOR,NSECM,12.32.04,BUY,1078.9125,116,1087.360385,1072.830023,141,13.09.04,TGT,nil,1078.2,1080.3,1078.15,1078.6,1076.574027,1085.003602,1068.144452,1087.360385,,,,,,,,,,Algo1.1,
123,14-02-2023,AXISBANK,NSECM,11.36.03,BUY,859.325,139,868.60571,852.6428888,141,14.02.04,TGT,nil,859,859.6,859,859.35,857.2598109,866.5182168,848.0014049,868.60571,,,,,,,,,,Algo1.1,
124,14-02-2023,HCLTECH,NSECM,14.24.03,SELL,1133.7625,129,1124.88514,1140.154199,197,15.10.03,TGT,nil,1133.8,1133.95,1133.7,1133.7,1135.751133,1144.644064,1126.858201,,1124.88514,,,,,,,,,Algo1.1,
125,14-02-2023,CHOLAFIN,NSECM,12.32.03,BUY,773.1625,93,781.512655,767.1503884,197,15.18.04,EXIT,775.1,773.65,773.65,773,773,771.1790186,779.507752,762.8502852,781.512655,,,,,,,,,,Algo1.1,
126,14-02-2023,JSWSTEEL,NSECM,11.36.04,BUY,720.3625,87,728.142415,714.7609612,253,15.18.04,EXIT,723.75,720.05,720.5,720.05,720.45,718.5894799,726.3502463,710.8287135,728.142415,,,,,,,,,,Algo1.1,
127,14-02-2023,ICICIGI,NSECM,13.31.04,SELL,1146.275,88,1137.299667,1152.73724,309,15.18.05,EXIT,1140.7,1146.4,1146.6,1146,1146.25,1148.325889,1157.317281,1139.334498,,1137.299667,,,,,,,,,Algo1.1,
128,15-02-2023,ICICIGI,NSECM,10.13.03,SELL,1134.05,88,1125.170389,1140.44332,57,10.34.04,SL,nil,1133.75,1134.15,1133.75,1134.15,1136.310526,1145.207838,1127.413215,,1125.170389,,,,,,,,,Algo1.1,
129,15-02-2023,JSWSTEEL,NSECM,11.08.02,BUY,727.2125,89,735.066395,721.5576956,85,13.04.03,SL,nil,727.05,727.5,727.05,727.15,725.2769912,733.1099827,717.4439996,735.066395,,,,,,,,,,Algo1.1,
130,15-02-2023,PVR,NSECM,10.40.03,SELL,1708.5875,90,1695.20926,1718.219833,85,13.23.03,SL,nil,1708.25,1709,1708.25,1708.55,1711.807059,1725.210508,1698.40361,,1695.20926,,,,,,,,,Algo1.1,
131,15-02-2023,HCLTECH,NSECM,10.40.03,BUY,1124.875,128,1133.682771,1118.533405,85,14.15.03,TGT,nil,1124.5,1125,1124.5,1125,1122.910196,1131.702583,1114.117809,1133.682771,,,,,,,,,,Algo1.1,
132,15-02-2023,TVSMOTOR,NSECM,10.40.03,SELL,1109.925,59,1101.234287,1116.182313,85,14.22.02,SL,nil,1109.25,1110.45,1109.25,1110,1112.091569,1120.799246,1103.383892,,1101.234287,,,,,,,,,Algo1.1,
133,15-02-2023,VBL,NSECM,13.56.03,SELL,1252.8375,138,1243.027782,1259.900497,113,14.34.03,SL,nil,1252.85,1253.7,1252.05,1252.8,1254.869217,1264.694843,1245.043591,,1243.027782,,,,,,,,,Algo1.1,
134,15-02-2023,BHARTIARTL,NSECM,10.40.03,BUY,781.0375,133,789.472705,774.9641524,225,15.18.03,EXIT,786.4,781,781.15,780.7,781.15,779.0515686,787.4653256,770.6378117,789.472705,,,,,,,,,,Algo1.1,
135,15-02-2023,SBICARD,NSECM,13.00.03,BUY,752.9875,80,761.119765,747.1322692,281,15.18.03,EXIT,756.3,752.95,753,752.95,753,751.0271111,759.1382039,742.9160183,761.119765,,,,,,,,,,Algo1.1,
136,16-02-2023,TVSMOTOR,NSECM,10.45.03,BUY,1130.3375,88,1139.188043,1123.965109,85,10.54.03,SL,nil,1130.2,1131,1129.85,1130.25,1128.113922,1136.947054,1119.28079,1139.188043,,,,,,,,,,Algo1.1,
137,16-02-2023,HCLTECH,NSECM,11.41.04,BUY,1145.425,128,1154.393678,1138.967552,85,13.38.04,SL,nil,1145.9,1146.1,1145.2,1145.2,1143.1513,1152.102175,1134.200426,1154.393678,,,,,,,,,,Algo1.1,
138,16-02-2023,VBL,NSECM,11.13.04,SELL,1284.7,78,1274.640799,1291.942625,113,15.09.05,TGT,nil,1284.75,1285.4,1284.4,1284.5,1286.752065,1296.827334,1276.676796,,1274.640799,,,,,,,,,Algo1.1,
139,16-02-2023,CHOLAFIN,NSECM,14.29.03,BUY,784.325,58,792.79571,778.2260888,113,15.18.03,EXIT,782.05,784.4,784.75,783.05,784.75,782.8378101,791.2924585,774.3831618,792.79571,,,,,,,,,,Algo1.1,
140,16-02-2023,TATACONSUM,NSECM,11.41.03,BUY,734.3,136,742.23044,728.5900832,141,15.18.03,EXIT,732.35,734.65,734.8,734.1,734.15,732.2361702,740.1443209,724.3280196,742.23044,,,,,,,,,,Algo1.1,
141,16-02-2023,BHARTIARTL,NSECM,10.45.03,SELL,783.4375,87,774.976375,789.52951,141,15.18.04,EXIT,784.35,783.5,783.5,783.25,783.5,785.5362745,794.0200663,777.0524827,,774.976375,,,,,,,,,Algo1.1,
142,16-02-2023,PVR,NSECM,11.16.03,BUY,1718.125,132,1731.577919,1708.438899,281,15.18.04,EXIT,1710.85,1718.5,1718.5,1718,1718,1714.678024,1728.103953,1701.252095,1731.577919,,,,,,,,,,Algo1.1,
143,16-02-2023,SBICARD,NSECM,14.01.04,BUY,757.525,127,765.70627,751.6344856,309,15.18.04,EXIT,758.75,757.9,757.9,757.1,757.55,755.5669632,763.7270864,747.40684,765.70627,,,,,,,,,,Algo1.1,
144,16-02-2023,ICICIGI,NSECM,14.29.04,SELL,1118.4375,89,1109.680134,1124.742803,309,15.18.04,EXIT,1118.9,1118.6,1119,1117.75,1118.5,1120.494013,1129.267481,1111.720545,,1109.680134,,,,,,,,,Algo1.1,
145,17-02-2023,PVR,NSECM,11.10.02,BUY,1706.6375,117,1720.000472,1697.01616,85,11.22.03,SL,nil,1708.1,1708.1,1706.15,1706.15,1703.809735,1717.150565,1690.468904,1720.000472,,,,,,,,,,Algo1.1,
146,17-02-2023,AXISBANK,NSECM,12.04.02,SELL,861.55,59,852.24526,868.2494128,113,13.08.02,TGT,nil,861.9,862,861.4,861.4,863.629783,872.9569847,854.3025814,,852.24526,,,,,,,,,Algo1.1,
147,17-02-2023,BHARATFORG,NSECM,10.40.02,BUY,857.825,90,867.08951,851.1545528,141,15.18.02,EXIT,860.1,856.25,858.45,856.25,858.3,856.1280392,865.374222,846.8818564,867.08951,,,,,,,,,,Algo1.1,
148,17-02-2023,HCLTECH,NSECM,11.36.02,SELL,1113.45,116,1104.731687,1119.727186,169,15.18.02,EXIT,1109.7,1113.45,1113.5,1113.3,1113.5,1115.573995,1124.30894,1106.839051,,1104.731687,,,,,,,,,Algo1.1,
149,17-02-2023,VBL,NSECM,13.00.03,SELL,1281.375,78,1271.341834,1288.59888,225,15.18.04,EXIT,1283.3,1281.35,1281.5,1281,1281.5,1283.434667,1293.48396,1273.385373,,1271.341834,,,,,,,,,Algo1.1,
150,20-02-2023,HCLTECH,NSECM,11.08.04,BUY,1127,89,1135.82441,1120.646425,57,11.29.04,SL,nil,1126.55,1127.45,1126.55,1127,1124.889086,1133.696967,1116.081204,1135.82441,,,,,,,,,,Algo1.1,
151,20-02-2023,ICICIGI,NSECM,10.12.04,BUY,1121.3875,89,1130.167964,1115.065566,113,12.30.05,SL,nil,1122.55,1122.55,1121,1121,1119.07807,1127.840451,1110.315689,1130.167964,,,,,,,,,,Algo1.1,
152,20-02-2023,BATAINDIA,NSECM,12.32.03,SELL,1422.1375,116,1411.002163,1430.154942,141,14.07.03,SL,nil,1422.05,1422.55,1422,1422,1424.663283,1435.818396,1413.508169,,1411.002163,,,,,,,,,Algo1.1,
153,20-02-2023,UPL,NSECM,13.00.05,SELL,764.9375,127,756.676175,770.885654,169,14.46.04,TGT,nil,765.2,765.2,764.85,764.85,766.8304444,775.1122132,758.5486756,,756.676175,,,,,,,,,Algo1.1,
154,20-02-2023,BHARTIARTL,NSECM,12.04.04,SELL,785.6625,70,777.177345,791.7718116,197,15.07.04,TGT,nil,785.5,785.75,785.5,785.7,787.6658777,796.1726692,779.1590862,,777.177345,,,,,,,,,Algo1.1,
155,20-02-2023,BHARATFORG,NSECM,11.36.03,SELL,864.5125,131,855.175765,871.2349492,225,15.18.04,EXIT,860.5,864.6,864.65,864.1,864.65,866.9497636,876.312821,857.5867061,,855.175765,,,,,,,,,Algo1.1,
156,20-02-2023,CHOLAFIN,NSECM,13.28.03,SELL,774.425,129,766.06121,780.4469288,253,15.18.04,EXIT,770.4,775.7,776.05,773.85,773.9,775.9361001,784.31621,767.5559903,,766.06121,,,,,,,,,Algo1.1,
157,21-02-2023,BHARATFORG,NSECM,10.12.04,BUY,860.8375,116,870.134545,854.1436276,57,10.39.03,TGT,nil,859.8,862,859.35,861,858.9140351,868.1903067,849.6377635,870.134545,,,,,,,,,,Algo1.1,
158,21-02-2023,ICICIGI,NSECM,11.36.04,SELL,1113.275,90,1104.558057,1119.551199,85,13.56.04,TGT,nil,1114,1114.1,1113,1113,1114.979433,1123.709722,1106.249144,,1104.558057,,,,,,,,,Algo1.1,
159,21-02-2023,TVSMOTOR,NSECM,14.26.03,SELL,1121.1125,133,1112.334189,1127.432884,85,15.11.04,SL,nil,1121.25,1121.45,1120.7,1121.15,1123.104207,1131.898113,1114.310301,,1112.334189,,,,,,,,,Algo1.1,
160,21-02-2023,CHOLAFIN,NSECM,13.00.02,SELL,769.8375,90,761.523255,775.8237564,141,15.18.03,EXIT,773.15,769.65,770.15,769.6,769.8,771.7764444,780.11163,763.4412588,,761.523255,,,,,,,,,Algo1.1,
161,21-02-2023,HCLTECH,NSECM,10.40.04,SELL,1111.5625,128,1102.858966,1117.829045,169,15.18.04,EXIT,1104.45,1111.75,1111.8,1111.25,1111.6,1113.709804,1122.430152,1104.989456,,1102.858966,,,,,,,,,Algo1.1,
162,21-02-2023,AXISBANK,NSECM,13.00.03,SELL,840.15,130,831.07638,846.6830064,225,15.18.04,EXIT,844.35,840.15,840.5,840,840.05,842.1894074,851.285053,833.0937618,,831.07638,,,,,,,,,Algo1.1,
163,21-02-2023,BHARTIARTL,NSECM,12.04.03,SELL,781.8375,119,773.393655,787.9170684,225,15.18.04,EXIT,778.6,782.15,782.2,781.55,781.8,783.8617357,792.3274424,775.396029,,773.393655,,,,,,,,,Algo1.1,
